,surface,tournament_level,best_of_sets,A_hand,A_has_seed,B_hand,B_has_seed,elo_diff,rank_diff,rank_points_diff,rolling_serve_win_ratio_diff,surface_win_ratio_diff,age_diff,height_cm_diff
17242,1,2,3,1,0,0,0,108.39147440311149,-68.0,807.0,0.07484741284778806,0.15555555555555556,-2.6000000000000014,10.0
17243,1,2,3,1,1,1,1,-249.53923363395847,26.0,-5459.0,-0.04724302425808802,-0.30000000000000004,5.899999999999999,-7.0
17244,1,2,3,1,0,1,1,-188.01782115986794,49.0,-2636.0,-0.01793139884637096,-0.09999999999999998,5.399999999999999,-3.0
17245,1,2,3,0,0,1,1,-122.55221054472281,48.0,-2351.0,-0.09888488575466203,-0.19999999999999996,2.8000000000000007,-16.0
17246,1,2,3,1,0,1,0,-21.85192249500983,16.0,-164.0,0.021070135210949137,0.0,-7.5,13.0
17247,1,2,3,0,1,1,0,81.21624175423835,-13.0,1010.0,-0.012079149784877341,0.09999999999999998,2.1000000000000014,-8.0
17248,1,2,3,1,1,1,1,-316.50305093483416,21.0,-8262.0,-0.023170367343973597,-0.15000000000000002,0.7000000000000028,5.0
17249,1,2,3,0,0,1,1,-277.3054535281476,101.0,-8818.0,-0.13235965119299498,-0.4,-4.699999999999999,-25.0
17250,1,2,3,1,1,1,1,-118.47548555530489,4.0,-3510.0,-0.05090498793487397,-0.09999999999999998,-1.6999999999999993,-15.0
17251,1,2,3,1,0,1,1,-134.72110213605856,45.0,-2290.0,-0.061698105317576135,-0.09999999999999998,5.0,-13.0
17252,1,2,3,1,0,1,1,-247.78858758594924,25.0,-8450.0,-0.043829933732848936,-0.19999999999999996,-10.399999999999999,8.0
17253,1,2,3,1,1,1,1,38.57252793713428,2.0,-2360.0,0.024665544124584216,0.0,-1.1999999999999993,0.0
17254,1,2,3,1,1,1,1,-260.8608904988505,9.0,-6974.0,0.012980798776476066,-0.15000000000000002,-9.7,8.0
17255,1,2,3,1,1,1,1,-44.57627953962901,1.0,-800.0,0.014701084745312398,0.050000000000000044,-8.7,10.0
17256,1,3,3,1,0,1,0,-129.69878033916893,206.0,-1167.0,-0.08554527392192746,-0.35,5.5,0.0
17257,1,3,3,1,0,1,0,-188.62444439805336,180.0,-755.0,-0.0004489404047488543,-0.6111111111111112,-1.1000000000000014,0.0
17258,1,3,3,0,0,1,1,-77.47655043025611,26.0,-490.0,-0.0014359797396815699,0.0,3.599999999999998,-8.0
17259,1,3,3,1,0,1,0,-35.37080658357763,-18.0,24.0,0.0,-0.5282983000718673,-3.6000000000000014,-2.0
17260,1,3,3,1,0,1,0,164.92167671182347,-50.0,305.0,0.051867802739474334,0.5789473684210527,3.299999999999997,5.0
17261,1,3,3,1,1,1,0,15.280803593094106,-24.0,538.0,-0.026245508280698715,-0.004545454545454519,-1.8999999999999986,0.0
17262,1,3,3,1,0,1,1,-210.67280245853954,126.0,-1013.0,-0.05357646287457907,-0.35,1.6999999999999993,-3.0
17263,1,3,3,1,0,1,0,17.774952350192052,17.0,-150.0,0.031131375266443495,0.1289473684210527,-1.8999999999999986,3.0
17264,1,3,3,1,0,1,0,-45.79709340372892,6.0,-61.0,0.04269832970959364,0.09999999999999998,4.100000000000001,-5.0
17265,1,3,3,1,0,1,1,-295.3228974122717,90.0,-1375.0,-0.047748393218913,-0.30000000000000004,4.899999999999999,0.0
17266,1,3,3,1,0,1,0,-65.81014430974528,2094.0,-1118.0,0.02789371771168303,0.12829830007186727,-6.0,-2.0
17267,1,3,3,1,0,1,0,-105.46870916492617,211.0,-349.0,-0.09483605904764658,-0.09999999999999998,-9.799999999999997,-6.0
17268,1,3,3,1,0,1,1,-156.9409044032309,31.0,-1861.0,-0.021819765801528224,-0.19999999999999996,8.400000000000002,-8.0
17269,1,3,3,1,1,1,0,-73.27957400940318,-21.0,450.0,-0.01909617486994475,-0.181578947368421,3.6999999999999993,-3.0
17270,1,3,3,1,0,0,1,-80.2079664971327,271.0,-2168.0,-0.004722068293539938,0.5,4.0,8.0
17271,1,3,3,1,0,1,0,-97.23027321644895,75.0,-487.0,-0.0865867940459395,-0.16666666666666669,2.8000000000000007,-13.0
17272,1,3,3,1,0,1,1,-118.93045400556002,21.0,-426.0,-0.054162794135920844,-0.2,0.6999999999999993,-3.0
17273,1,3,3,1,0,1,1,29.22806543900515,23.0,-767.0,-0.05864221524301905,0.10000000000000003,-9.0,8.0
17274,1,3,3,1,1,1,0,163.4026033770392,-29.0,931.0,0.0445435419488438,0.24999999999999994,-0.3999999999999986,11.0
17275,1,3,3,1,1,1,0,188.64066293388805,-133.0,2919.0,0.03793697929471007,0.30000000000000004,-14.2,0.0
17276,1,3,3,1,0,1,1,-43.10231560958118,50.0,-2264.0,-0.007735082197833587,0.050000000000000044,4.800000000000001,-2.0
17277,1,3,3,1,0,0,1,-41.2951053509571,42.0,-1348.0,0.015560310984357395,0.038461538461538436,3.6999999999999993,11.0
17278,1,3,3,1,1,1,1,-114.67068232791098,-15.0,495.0,-0.01696866223316884,-0.25,7.599999999999998,-13.0
17279,1,3,3,1,0,1,0,22.26164225951061,91.0,-643.0,0.03276432245923444,0.050000000000000044,10.0,6.0
17280,1,3,3,1,1,0,1,94.51179461799461,-7.0,915.0,0.008857842078262235,0.09999999999999998,-1.3000000000000007,8.0
17281,1,3,3,1,1,1,0,81.9178341845618,-11.0,303.0,0.02118552780848426,0.1499999999999999,-0.5999999999999979,3.0
17282,1,3,3,0,1,1,0,-0.1590735559609584,-34.0,1229.0,0.02112878733133039,-0.04999999999999993,-1.8999999999999986,0.0
17283,1,3,3,0,1,1,1,166.8470086416437,-44.0,215.0,-0.06246266285564084,-0.07375284552641276,0.3000000000000007,3.0
17284,1,3,3,0,1,1,1,119.21839179827884,9.0,-90.0,-0.02209860180758849,-0.033333333333333326,1.5,-12.0
17285,1,3,3,1,1,1,1,16.377209746305653,-53.0,305.0,-0.034327433988027845,-0.55,-1.1999999999999993,15.0
17286,1,3,3,0,1,1,1,-51.696690535728294,28.0,-545.0,-0.06895580782935962,-0.1653846153846154,-0.1999999999999993,-23.0
17287,1,3,3,1,1,1,1,-130.1850668125444,72.0,-760.0,-0.0042825197096773016,0.44999999999999996,-0.5,-26.0
17288,1,3,3,1,1,1,1,-168.52999202964884,19.0,-455.0,-0.04794019648466308,-0.19999999999999996,-1.6999999999999993,-11.0
17289,1,3,3,0,1,1,1,59.73886923730129,-18.0,80.0,-0.02627912318470793,-0.04313027135670411,1.3999999999999986,-5.0
17290,1,3,3,1,1,1,1,-118.61897848436524,46.0,-277.0,-0.04643880367545594,0.025000000000000022,-1.6999999999999993,0.0
17291,1,3,3,0,1,1,1,-119.11605192273942,28.0,-197.0,-0.07461002551146856,-0.6,-0.3000000000000007,-5.0
17292,1,3,3,1,1,1,1,-228.75345829428989,77.0,-897.0,-0.030974259590534348,-0.0444444444444444,0.0,5.0
17293,1,3,3,0,1,1,1,-224.25376090102895,59.0,-817.0,-0.06629316609651636,-0.65,1.3999999999999986,0.0
17294,1,3,3,1,1,1,1,-86.96621807484439,31.0,-620.0,0.025981260645544846,-0.04999999999999993,1.6999999999999993,5.0
17295,1,3,3,1,1,1,1,-58.978716341031486,24.0,-472.0,0.008787360445333903,0.0,-1.1000000000000014,-8.0
17296,1,3,3,1,1,1,1,-225.03440762456262,79.0,-908.0,-0.010751592807726418,-0.08333333333333337,2.3000000000000007,-13.0
17297,1,3,3,1,1,1,1,-50.13958280707266,7.0,-148.0,0.0010407367970274306,-0.15000000000000002,2.8000000000000007,13.0
17298,1,1,3,1,1,1,1,-27.505054098749497,-2.0,556.0,0.013251428666426479,-0.050000000000000044,4.5,5.0
17299,1,1,3,1,1,1,1,-243.42898130427056,6.0,-2834.0,-0.027686345073357543,-0.19999999999999996,0.1999999999999993,-2.0
17300,1,1,3,1,0,1,1,-150.47897125129566,4.0,-1972.0,-0.017756215295676503,-0.15000000000000002,1.0,-2.0
17301,1,1,3,1,1,1,1,-239.73561359226915,7.0,-3934.0,-0.01010276724608472,-0.25,-1.0,-2.0
17302,1,1,3,1,1,1,1,-175.526309536986,9.0,-4490.0,-0.011729384296893075,-0.09999999999999998,-5.5,-7.0
17303,1,1,3,1,1,1,1,12.627739015109,1.0,-1100.0,0.008480158625461032,0.0,-1.1999999999999993,0.0
17304,1,1,3,1,1,1,1,-144.59376150426624,-3.0,1190.0,-0.004406427401238533,-0.15000000000000002,1.1999999999999993,5.0
17305,1,1,3,0,1,1,1,-69.35997026129417,4.0,-815.0,-0.015916990842371637,-0.09999999999999998,3.3999999999999986,5.0
17306,1,1,3,1,0,1,1,92.2054596146786,-1.0,1590.0,0.03129739549492705,0.09999999999999998,-0.8000000000000007,5.0
17307,1,1,3,1,1,1,1,-162.81827775638908,7.0,-7180.0,-0.01404934739644581,-0.04999999999999993,-11.599999999999998,-5.0
17308,1,1,3,1,1,1,1,-333.79507515724345,4.0,-5990.0,-0.02548502292502519,-0.25,-10.399999999999999,0.0
17309,1,1,3,0,1,1,1,-280.66336098416923,11.0,-7995.0,-0.04339102650770543,-0.19999999999999996,-8.2,0.0
17310,1,1,3,1,1,1,1,-134.04698745265182,6.0,-3880.0,-0.03758040554502262,-0.09999999999999998,-2.8999999999999986,-15.0
17311,1,1,3,1,1,1,1,91.85332470359594,-2.0,4400.0,-0.010053096629739078,0.04999999999999993,9.899999999999999,-10.0
17312,1,1,3,1,1,1,1,16.30278850616037,-1.0,1100.0,-0.0015774351981108214,0.09999999999999998,1.1999999999999993,0.0
17313,1,5,3,1,0,1,0,18.151086427531254,93.0,-190.0,0.04213587298662547,0.3060760778496451,5.0,-10.0
17314,1,5,3,1,0,1,0,-34.57598137281707,40.0,-258.0,0.05329807595543834,-0.04999999999999999,8.2,10.0
17315,1,5,3,1,0,1,0,31.543927928884614,-57.0,330.0,-0.03711577145320988,0.0,14.299999999999997,0.0
17316,1,5,3,0,0,0,0,-39.621004906422286,11.0,-57.0,0.04710412183141055,0.09999999999999998,-4.9999999999999964,18.0
17317,1,5,3,1,0,1,0,58.543390523883545,-215.0,804.0,0.01817883166485912,0.16666666666666669,-1.5,0.0
17318,1,5,3,1,0,1,0,-179.22666086111371,4.0,-149.0,-0.06492339502134492,-0.35000000000000003,-10.400000000000002,-15.0
17319,1,5,3,0,0,0,0,159.55933928623722,185.0,-550.0,-0.006134490117475466,0.55,-10.400000000000002,5.0
17320,1,5,3,1,0,1,0,-234.42279641862933,129.0,-1775.0,-0.07728828222501083,-0.22499999999999998,-0.40000000000000213,-3.0
17321,1,5,3,1,0,1,0,6.10670685376499,-1.0,111.0,0.028372004776687332,0.10000000000000003,-2.3000000000000007,20.0
17322,1,5,3,1,0,1,0,-74.77472620871436,14.0,-1359.0,0.03616715964294859,0.0,16.3,17.0
17323,1,5,3,0,0,1,0,26.829818766231256,254.0,-1408.0,0.037151712501913736,0.12829830007186727,0.0,5.0
17324,1,5,3,1,0,1,0,-628.4168071792678,117.0,-10919.0,-0.11006753361863963,-0.4,-6.300000000000001,-5.0
17325,1,5,3,1,0,1,0,15.187096136615764,-177.0,290.0,0.08700667348489166,0.16666666666666669,9.600000000000001,0.0
17326,1,5,3,1,0,1,0,-349.4153300192054,229.0,-3903.0,-0.011873091419451032,-0.75,1.4000000000000021,5.0
17327,1,5,3,1,0,1,0,-373.7867504762696,208.0,-3867.0,0.0007711405377877067,-0.375,12.899999999999999,10.0
17328,2,5,3,1,0,1,0,13.293183760195006,758.0,-160.0,0.11981706325012209,0.0,-15.799999999999997,-12.0
17329,2,5,3,1,0,0,0,17.948230833849266,159.0,-72.0,0.0,0.0,4.099999999999998,10.0
17330,2,5,3,1,0,1,0,21.351528406023135,-792.6942680033673,1546.600788245198,0.0,0.0,-1.5999999999999979,2.146458078335371
17331,1,5,3,0,0,1,0,-197.46925884411507,286.0,-4969.0,0.01709463591479432,0.04999999999999993,5.699999999999999,5.0
17332,1,5,3,1,0,1,0,-528.329047184872,147.0,-8185.0,-0.10901120627979533,-0.5166666666666666,4.199999999999999,-13.0
17333,1,5,3,1,0,1,0,-101.67278178058905,12.0,-35.0,-0.04123535453252203,0.04999999999999999,8.299999999999997,-2.0
17334,1,5,3,1,0,1,0,21.079694499293282,57.0,-756.0,-0.026813933295339543,0.15000000000000002,-1.1999999999999993,-13.0
17335,1,5,3,0,0,1,0,-87.04627428944195,46.0,-1063.0,-0.007014287819495313,0.050000000000000044,1.7999999999999972,5.0
17336,1,5,3,1,0,0,0,-201.66477935296643,46.0,-1916.0,0.031694275235510716,-0.15000000000000002,0.10000000000000142,8.0
17337,1,5,3,1,0,1,0,78.71222257991826,-210.0,684.0,-0.020549911951128097,0.021701699928132756,10.299999999999997,3.0
17338,1,5,3,1,0,1,0,33.87724701147181,6.0,-102.0,0.03175009270691742,0.15000000000000002,7.0,5.0
17339,1,5,3,1,0,1,0,-146.6977234284334,248.0,-1626.0,-0.03319425171851109,-0.5,-4.800000000000001,-8.0
17340,1,5,3,1,0,1,0,-301.47239149263646,101.0,-2639.0,-0.06913222593435908,-0.39285714285714285,5.199999999999999,0.0
17341,1,5,3,1,0,0,0,-51.85180436881501,-12.0,301.0,0.026810465253552462,-0.09999999999999998,2.1999999999999993,5.0
17342,1,5,3,1,0,1,0,-492.0631126117212,50.0,-10406.0,-0.0685172655304157,-0.4,-3.0,5.0
17343,1,5,3,1,0,0,0,309.5666216429979,-101.0,4419.0,0.0026895461267212317,0.30000000000000004,-16.1,0.0
17344,1,5,3,1,0,1,0,-279.25314667222847,18.0,-6410.0,-0.03492186053496538,-0.25,4.600000000000001,-10.0
17345,1,5,3,1,0,1,0,56.236741830116216,51.0,-102.0,0.0694459448520458,-0.35,-7.599999999999998,10.0
17346,1,5,3,1,0,1,0,-70.74062739136662,97.0,-1014.0,0.02268845319877466,0.0,7.0,-3.0
17347,1,5,3,1,0,1,0,96.91700831506728,-118.0,1465.0,-0.0014858945206168706,-0.09999999999999998,10.399999999999999,-8.0
17348,1,5,3,1,0,0,0,-265.91804241787395,126.0,-2461.0,0.010730985392981895,-0.17170169992813267,-6.199999999999999,-3.0
17349,1,5,3,1,0,1,0,59.50622019820253,117.0,-124.0,0.0,0.5282983000718673,-2.799999999999997,2.0
17350,1,5,3,1,0,1,0,202.10268598438665,-252.0,1519.0,0.02641257111300721,-0.35,11.0,18.0
17351,1,5,3,1,0,1,0,-224.031931145234,237.0,-1293.0,-0.006567047262097225,-0.65,-2.1000000000000014,-5.0
17352,1,5,3,1,0,1,0,201.17177633403526,-87.0,1280.0,0.0797133303686004,0.3166666666666667,11.100000000000001,17.0
17353,1,5,3,0,0,0,0,131.5876120304506,-85.0,618.0,-0.020346520010378955,0.25,5.0,-11.0
17354,1,5,3,1,0,1,0,-136.221963443925,67.0,-513.0,-0.03944940970731359,0.0,-3.3000000000000007,-10.0
17355,1,5,3,1,0,1,0,136.28212692714987,-252.0,1629.0,0.03748930307238607,0.0,2.8000000000000007,-5.0
17356,1,5,3,1,0,1,0,-95.34996033186303,20.0,-1640.0,-0.02671268854994624,-0.09999999999999998,12.900000000000002,7.0
17357,1,5,3,1,0,1,0,6.056894807152503,61.0,-1134.0,0.008446488887268733,0.15000000000000002,0.7999999999999972,13.0
17358,1,5,3,0,0,1,0,228.59911409804135,-39.0,1811.0,0.0022290853067126193,0.35,-5.300000000000001,-5.0
17359,1,5,3,1,0,1,0,18.343657690596956,-113.0,550.0,0.042282747727940384,-0.10000000000000003,-11.7,0.0
17360,1,5,3,1,0,1,0,-459.8875852838055,35.0,-10002.0,-0.0868282852119977,-0.35000000000000003,-10.100000000000001,8.0
17361,1,5,3,1,0,1,0,-181.80419986892161,166.0,-4749.0,-0.04870163398252947,-0.13636363636363635,1.5,-3.0
17362,1,5,3,1,0,1,0,-456.2935924192532,92.0,-7858.0,-0.10678790853794085,-0.35,-2.5,-15.0
17363,1,5,3,1,0,1,0,-32.588749133738474,-246.0,1395.0,-0.06181005585878041,-0.19999999999999996,7.699999999999999,-13.0
17364,1,5,3,1,0,1,0,-349.6190416597319,29.0,-9830.0,-0.05091425531898419,-0.25,-1.3999999999999986,10.0
17365,1,5,3,0,0,1,0,-115.63289735369608,49.0,-4049.0,-0.07121189750745027,-0.04999999999999999,3.3999999999999986,-8.0
17366,1,5,3,1,0,1,0,-414.2096190470713,49.0,-7506.0,-0.05176516111875984,-0.39999999999999997,5.800000000000001,-5.0
17367,1,5,3,1,0,1,0,-153.6863878747513,274.0,-4954.0,-0.00840502682400468,0.11666666666666659,-0.40000000000000213,8.0
17368,1,5,3,1,0,1,0,-316.839654809688,28.0,-6930.0,-0.037049249387063,-0.25,7.400000000000002,0.0
17369,1,3,3,1,0,0,0,9.522417919327381,526.0,-1272.0,0.05447412683818831,0.1875,-2.8999999999999986,-10.0
17370,1,3,3,1,0,1,0,-55.18420568072929,9.0,-524.0,0.010667597080452618,-0.050000000000000044,0.5,15.0
17371,1,3,3,0,0,1,0,61.54414451400862,857.0,-620.0,0.049417698739761096,0.2282983000718673,-1.5,0.0
17372,1,3,3,1,0,1,0,-258.4355313209112,561.0,-3651.0,-0.04028405787828215,-0.39999999999999997,3.5,-13.0
17373,1,3,3,0,0,1,0,11.235418486581466,-73.0,694.0,-0.0029630318199117545,-0.24598930481283424,5.300000000000001,13.0
17374,1,3,3,1,0,1,0,23.22247359980838,4.0,-1081.0,-0.06525249501568842,0.050000000000000044,4.5,-26.0
17375,1,3,3,1,0,1,0,29.960224747836037,171.0,-51.0,-0.006393185257911771,0.16666666666666666,2.8000000000000007,-10.0
17376,1,3,3,1,0,1,0,-104.8338961816396,18.0,-4439.0,-0.07604812499516322,-0.09999999999999998,6.5,-8.0
17377,1,3,3,1,0,0,0,-26.53775808518799,355.0,-1221.0,-0.0020364864792694615,0.031746031746031744,-5.699999999999999,0.0
17378,1,3,3,1,0,1,0,51.426906073021655,-9.0,3915.0,0.06599810033345821,0.050000000000000044,-6.0,23.0
17379,1,3,3,1,0,1,0,-75.07074200389593,282.0,-527.0,-0.01596753657563732,-0.2916666666666667,-0.3999999999999986,13.0
17380,1,3,3,1,0,1,0,-228.76500580932588,1069.0,-3696.0,-0.042026401621472975,-0.12170169992813273,-4.100000000000001,-8.853541921664629
17381,1,3,3,1,0,1,0,66.59198361850395,-1.0,49.0,0.06610567669515066,0.14999999999999997,5.0,33.0
17382,1,3,3,0,0,1,0,24.793244033332712,-11.0,895.0,-0.027910350838276532,0.0,2.1999999999999993,-8.0
17383,1,3,3,1,0,1,0,-228.83667617513743,214.0,-1727.0,-0.12401358418281883,-0.6,-10.100000000000001,-15.0
17384,1,3,3,1,0,1,0,-37.64724291582252,-12.0,1258.0,-0.0021468523655698846,-0.04999999999999993,-2.700000000000003,-3.0
17385,1,3,3,0,0,1,0,30.70189064140982,-11.0,533.0,0.01050953427068857,0.0,-8.900000000000002,10.0
17386,1,3,3,0,0,1,0,37.432187234423054,1.0,-363.0,-0.04042120839823127,0.050000000000000044,4.900000000000002,-5.0
17387,1,3,3,1,0,1,0,60.76254693435021,-27.0,857.0,0.05391158327275991,0.19999999999999996,5.0,15.0
17388,1,3,3,1,0,1,0,-248.5917217685046,20.0,-5790.0,-0.03559744235512219,-0.050000000000000044,-0.5999999999999979,-2.0
17389,1,3,3,1,0,1,0,-31.594157738681588,26.0,-808.0,-0.0184754154748088,-0.10000000000000003,0.0,18.0
17390,1,3,3,0,0,1,0,-314.35349472367534,9.0,-4895.0,-0.089398325039306,-0.25,1.6000000000000014,-10.0
17391,1,3,3,1,0,0,0,-36.95682509783569,37.0,-1341.0,-0.01750863421298865,0.0,8.900000000000002,8.0
17392,1,3,3,1,0,1,0,313.12037181593155,-8.0,4532.0,0.0543316937478483,0.25,3.3000000000000007,5.0
17393,1,3,3,1,0,1,0,36.59457874762552,-9.0,147.0,-0.025829276197864903,0.08333333333333337,3.5,-13.0
17394,1,3,3,0,0,1,0,33.47672152792188,1.0,-3.0,0.08618318263407221,0.2,0.6999999999999993,5.0
17395,1,3,3,1,0,1,0,-278.8803116167844,166.0,-2964.0,-0.0869052667490563,-0.375,3.3999999999999986,-6.0
17396,1,3,3,1,0,1,0,234.8408405321161,-27.0,3007.0,0.09307885700062424,0.35000000000000003,2.8999999999999986,13.0
17397,1,3,3,1,0,1,0,-245.4926612817651,48.0,-2321.0,-0.025672244752881435,-0.25,6.099999999999998,5.0
17398,1,3,3,0,0,1,0,-213.42909248745786,28.0,-3010.0,-0.007385088197755962,-0.14999999999999997,-2.1999999999999993,-8.0
17399,1,3,3,1,0,1,0,89.25298029024407,-118.0,767.0,0.00851378663341218,0.16666666666666669,5.5,-2.0
17400,1,3,3,1,0,1,0,-397.1643445111738,32.0,-7079.0,-0.094656971187697,-0.5,-3.0,-15.0
17401,1,3,3,1,0,1,0,63.99891045440336,-109.0,620.0,0.024585457944431566,0.04201680672268909,2.0,11.0
17402,1,3,3,1,0,0,0,452.05495547117084,-33.0,7082.0,0.019474171049709943,0.39999999999999997,2.3000000000000007,10.0
17403,1,3,3,1,0,1,0,-301.5073802804534,157.0,-2941.0,-0.06517830693872884,-0.25,4.099999999999998,-6.0
17404,1,3,3,1,0,1,0,-183.2714736710809,5.0,-4072.0,-0.005683279658073692,-0.15000000000000002,-0.10000000000000142,-2.0
17405,1,3,3,0,0,1,0,-208.5630445931156,119.0,-1725.0,-0.027456017181148318,-0.1214285714285715,-5.899999999999999,0.0
17406,1,3,3,1,0,1,0,-15.643979500045361,-2.0,93.0,0.003551970697082907,-0.25000000000000006,-8.200000000000003,2.0
17407,1,3,3,1,0,1,0,-213.75268517555355,325.0,-2093.0,-0.0590478039108554,-0.17142857142857143,-5.699999999999999,-3.0
17408,1,3,3,1,0,1,0,263.97750282714514,-11.0,1900.0,0.03220192593975013,0.19999999999999996,-10.700000000000003,0.0
17409,1,3,3,1,0,0,0,4.27600554554374,206.0,-368.0,-0.028858917164225173,0.0,0.1999999999999993,-3.0
17410,1,3,3,1,0,1,0,-285.0025735186043,9.0,-1807.0,-0.04006819523816196,-0.39999999999999997,2.5,2.0
17411,1,3,3,1,0,1,0,-201.96672997722453,22.0,-828.0,-0.03680005033673506,-0.25,-0.5999999999999979,-3.0
17412,1,3,3,1,0,1,0,-141.7327924282347,14.0,-669.0,-0.022429921592158508,-0.19999999999999996,-2.200000000000003,0.0
17413,1,3,3,0,0,1,0,-4.3762037653064,97.0,-897.0,0.007556806317260967,0.14444444444444443,-5.300000000000001,3.0
17414,1,3,3,1,0,1,0,-60.83989081175855,16.0,-762.0,-0.014387946957854725,0.10000000000000003,6.0,-2.0
17415,1,3,3,1,0,1,0,-60.3405654792241,303.0,-1265.0,-0.03341669955115745,-0.016666666666666663,-5.100000000000001,0.0
17416,1,3,3,1,0,1,0,-375.36620449874204,25.0,-2569.0,-0.0665438548969568,-0.35,8.5,0.0
17417,1,3,3,1,0,0,0,-119.62195835455873,153.0,-2066.0,-0.024720703514503617,-0.05555555555555558,1.6999999999999993,0.0
17418,1,3,3,1,0,1,0,-236.7780467741818,9.0,-5332.0,-0.026755001447879234,-0.20000000000000007,-4.400000000000002,-5.0
17419,1,3,3,1,0,1,0,-222.70495480362024,840.0,-2212.0,-0.017713286266716644,-0.07170169992813269,-5.299999999999997,-8.0
17420,1,3,3,1,0,1,0,106.63814107920143,-10.0,1446.0,0.05098412774716943,0.050000000000000044,-8.900000000000002,13.0
17421,1,3,3,1,0,0,0,85.30640822222631,6.0,-245.0,0.0019669237196405787,0.09999999999999998,7.699999999999999,3.0
17422,1,3,3,1,0,1,0,-74.43744265293753,8.0,-1048.0,-0.01474214800323237,0.0,12.300000000000004,-10.0
17423,1,3,3,1,0,1,0,-30.916847044159795,71.0,-372.0,-0.029845952075301052,-0.04999999999999999,-6.300000000000001,0.0
17424,1,3,3,1,0,1,0,-29.710804040601033,65.0,-396.0,-0.07345189769493876,-0.3333333333333333,-3.6999999999999993,-3.0
17425,1,3,3,1,1,1,0,100.45506621373829,-73.0,794.0,0.01781630444085691,0.04999999999999999,0.7999999999999972,-8.0
17426,1,3,3,1,0,0,0,80.84756294003455,-5.0,8.0,-0.02646826060832219,-0.15000000000000002,-4.199999999999999,5.0
17427,1,3,3,1,0,0,0,-3.755679797392986,11.0,-57.0,0.02776074288001773,0.0,-4.099999999999998,8.0
17428,1,3,3,1,0,1,1,11.006807930136802,27.0,-294.0,-0.043410278750080855,0.08333333333333331,2.1999999999999993,-5.0
17429,1,3,3,0,0,1,1,-196.63624750257463,28.0,-292.0,-0.07152132754279372,-0.3,2.1999999999999993,-10.0
17430,1,3,3,1,0,1,0,-97.08436549362364,-30.0,187.0,0.01619065718873902,-0.1642857142857143,2.1999999999999993,0.0
17431,1,3,3,1,0,1,0,72.70094687262713,-99.0,481.0,-0.07929818155988444,0.16666666666666669,6.800000000000001,-10.0
17432,1,3,3,0,0,1,1,-266.75660982677573,40.0,-527.0,0.029228067228578958,-0.14999999999999997,3.799999999999997,13.0
17433,1,3,3,1,0,1,0,95.30440249562639,-66.0,420.0,-0.016084586255788014,0.1192307692307692,-9.099999999999998,-6.0
17434,1,3,3,0,0,0,0,31.62951780334606,47.0,-297.0,0.040257114960286056,0.5333333333333333,8.799999999999997,0.0
17435,1,3,3,1,0,1,1,-149.79030837048822,56.0,-919.0,0.0016409499871853361,-0.050000000000000044,6.399999999999999,-10.0
17436,1,3,3,1,0,1,0,0.21649152026952834,-51.0,313.0,0.025186917742516135,0.01842105263157895,-2.1000000000000014,-8.0
17437,1,3,3,0,0,1,1,-212.97240727196186,59.0,-905.0,-0.01795629116260211,-0.10000000000000003,-5.700000000000003,-15.0
17438,1,3,3,0,0,1,1,4.2110625864959275,40.0,-334.0,-0.04119888686671036,0.2,-3.8000000000000007,-8.0
17439,1,3,3,1,1,1,0,74.29874109353818,-41.0,333.0,0.07420599626994429,0.0,0.6999999999999993,-3.0
17440,1,3,3,1,1,1,0,192.35839362396405,-133.0,1098.0,-0.059490400998377546,0.22142857142857147,-1.8000000000000007,-5.0
17441,1,3,3,1,0,1,1,-254.96630001740073,82.0,-765.0,-0.025663432311554435,-0.3642857142857143,4.299999999999997,6.0
17442,1,3,3,0,0,1,1,-154.47000182398187,69.0,-1355.0,-0.10176508341932566,-0.4,-15.199999999999996,-10.0
17443,1,3,3,1,0,1,1,-193.49042636286504,84.0,-1066.0,-0.051521936908781374,-0.15000000000000002,3.5,-2.0
17444,1,3,3,1,1,1,1,-162.54408728260273,22.0,-579.0,-0.03189423749955378,-0.25,-6.700000000000003,-10.0
17445,1,3,3,1,0,1,0,31.514101923175758,-77.0,388.0,-0.10534980624429369,0.050000000000000044,-2.3999999999999986,-10.0
17446,1,3,3,1,1,1,1,12.477542618393272,22.0,-809.0,-0.039653172644126156,0.0,-10.699999999999996,-8.0
17447,1,3,3,1,1,1,1,4.701810781271888,1.0,-21.0,0.0068446118508351805,0.050000000000000044,7.600000000000001,0.0
17448,1,3,3,1,0,1,1,-142.00005549464913,150.0,-1764.0,-0.0018397703003907306,-0.14444444444444438,-9.599999999999998,0.0
17449,1,3,3,1,1,1,1,-4.732137656487566,8.0,-427.0,-0.03090140010741671,-0.09999999999999998,-9.699999999999996,5.0
17450,1,3,3,1,0,1,0,-33.65189948662896,263.0,-570.0,-0.03935875700610603,0.07375284552641276,-3.8000000000000007,-23.0
17451,1,3,3,1,0,1,0,185.76229528240628,3.0,-19.0,0.08909212239891573,0.2,11.0,20.0
17452,1,3,3,1,1,1,0,-112.68102543289115,-52.0,480.0,-0.02299225309184949,-0.07857142857142857,2.900000000000002,11.0
17453,1,3,3,1,0,0,0,171.77512169071292,58.0,-339.0,0.04995707176219799,0.16666666666666669,2.8000000000000007,8.0
17454,1,3,3,0,0,1,0,-177.6553613932897,14.0,-155.0,-0.024098950735760738,-0.25,7.300000000000001,-11.0
